OBJECTID,Location,Year,Count,Annual mean NO2 concentration μg/m3,Original Site ID,Site type,Historical annual data,Current,Year option,Site ID,x,y
1555,B&G Snax West St,2011,12,43.1,473,single,"2010: 49.2, 2011: 43.1, 2012: 44.6, 2013: 43.5, 2014: 40.7, 2015: 49.6, 2016: 57.1, 2017: 40.1, 2018: 44, 2019: 42.4, 2020: 40, 2021: 28.4, 2022: 28.4, 2023: 26.1",Yes,2011,473,-289889.1129,6699059.6192
1556,Anglesea Place,2011,10,21,17,single,"2010: 40.3, 2011: 21, 2012: 21.3, 2013: 25, 2014: 21.2, 2015: 20, 2016: 21.9, 2017: 19.7",No,2011,17,-291268.053800002,6704602.5773
1557,Old Market,2011,36,52.3,23,single,"2010: 56.3, 2011: 52.3, 2012: 47.9, 2013: 50.6, 2014: 44.2, 2015: 45.3, 2016: 47.2, 2017: 46.7",No,2011,23,-287592.915100001,6702357.8244
1558,Merchants Road Hotwells,2011,12,55.6,254,single,"2010: 47.1, 2011: 55.6, 2012: 55.3, 2013: 53.2, 2014: 51.5, 2015: 54.4, 2016: 51.8, 2017: 52.2, 2018: 49.4, 2019: 40.5, 2020: 31.1, 2021: 34.6, 2022: 33, 2023: 24.7",Yes,2011,254,-291487.226599999,6701141.8826
1559,facade villiers road stapleton road junction,2011,12,57.8,429,single,"2010: 60.3, 2011: 57.8, 2012: 57.3, 2013: 60.6, 2014: 54.7, 2015: 50.4, 2016: 52.1, 2017: 47.8, 2018: 46.8, 2019: 41.2, 2020: 38.8, 2021: 36.4, 2022: 35.5, 2023: 38",Yes,2011,429,-286116.158599999,6703865.2085
1560,City Rd/Ashley Rd lamppost No 16,2011,11,40,426,single,"2010: 40.7, 2011: 40, 2012: 39.5, 2013: 38, 2014: 34, 2015: 32.5, 2016: 34.2, 2017: 33.5",No,2011,426,-287666.3917,6703942.9193
1561,Parson St lamppost outside Bristol Scuba,2011,12,54.7,419,single,"2010: 63.2, 2011: 54.7, 2012: 54.1, 2013: 53.6, 2014: 56.6, 2015: 53.6, 2016: 55.8, 2017: 51.3, 2018: 45, 2019: 39, 2020: 31.4, 2021: 34.3, 2022: 33.6, 2023: 29.4",Yes,2011,419,-290320.503899999,6698352.7908
1562,Wells Rd bus lane sign just below junction with Knowle Rd,2011,11,47.1,413,single,"2010: 52.2, 2011: 47.1, 2012: 41.4, 2013: 43.7, 2014: 38.4, 2015: 39.3, 2016: 40, 2017: 38.7, 2018: 37.6, 2019: 31.2, 2020: 25.5, 2021: 27.4, 2022: 27.2, 2023: 23.5",Yes,2011,413,-286790.2399,6699701.2646
1563,Monitor     Bath Road Brislington,2011,36,33.1,320,single,"2010: 34.3, 2011: 33.1, 2012: 31.5, 2013: 31.1, 2014: 30.9, 2015: 31.3, 2016: 31.1, 2017: 30.7, 2018: 27.9, 2019: 23.5, 2020: 19.3, 2021: 20.8, 2022: 20.6, 2023: 17.7",Yes,2011,320,-284969.958900001,6699810.1672
1564,Lamppost     Ashley Hill St. Pauls,2011,12,46.4,312,single,"2010: 46.8, 2011: 46.4, 2012: 43.7, 2013: 44.5, 2014: 36.7, 2015: 36.8, 2016: 41.6, 2017: 38.5, 2018: 38.5, 2019: 32.8, 2020: 26.2, 2021: 29.5, 2022: 29.8, 2023: 24.8",Yes,2011,312,-287167.508099999,6704690.8496
1565,Facade   383 Church Road Redfield,2011,10,36.7,297,single,"2010: 39.1, 2011: 36.7, 2012: 33.6, 2013: 34.9, 2014: 34.9",No,2011,297,-283168.510600001,6703130.9088
1566,Gatton Road,2011,12,38.5,263,single,"2010: 43.1, 2011: 38.5, 2012: 35.7, 2013: 35, 2014: 33.9, 2015: 33.6, 2016: 33.6, 2017: 33.5",No,2011,263,-286346.802499998,6704467.5437
1567,Third Way,2011,12,35.8,16,single,"2010: 35.1, 2011: 35.8, 2012: 36.4, 2013: 33.3, 2014: 34.6, 2015: 35.9, 2016: 35.7, 2017: 35.2, 2018: 32.6, 2019: 28.7, 2020: 23.2, 2021: 24.9, 2022: 25.8, 2023: 21.5",Yes,2011,16,-299320.210200001,6711146.7106
1568,Ferndown Close,2011,12,19.4,13,single,"2010: 31.1, 2011: 19.4, 2012: 18.1, 2013: 18.8, 2014: 16.3, 2015: 16.4, 2016: 18.5, 2017: 20.1",No,2011,13,-295764.818700001,6709235.619
1569,Church Road,2011,12,35.2,6,single,"2010: 40.9, 2011: 35.2, 2012: 33.6, 2013: 33.5, 2014: 30.5, 2015: 31.3, 2016: 33.7, 2017: 32.3",No,2011,6,-284862.7447,6702775.9908
1570,Lamppost     Whiteladies Road \ Cotham Hill Clifton,2011,12,44.1,314,single,"2010: 51.1, 2011: 44.1, 2012: 40.4, 2013: 44.4, 2014: 43, 2015: 43.9, 2016: 41.5, 2017: 38.3, 2018: 37.7, 2019: 31.3",No,2011,314,-290495.083500002,6703775.1594
1571,Monitor     Rupert Street City Centre,2011,34,95.2,318,single,"2010: 102.6, 2011: 95.2, 2012: 90.6, 2013: 88.8, 2014: 88.8, 2015: 91.2, 2016: 82.8",No,2011,318,-289014.829100002,6702256.3598
1572,Monitor     Trailer Portway Park and Ride,2011,12,24,321,single,"2010: 28.9, 2011: 24, 2012: 24.6, 2013: 24.6, 2014: 25.1",No,2011,321,-299313.864,6708429.60719999
1573,Facade   258 Fishponds Road Fishponds,2011,12,53,325,single,"2010: 51.8, 2011: 53, 2012: 49.8, 2013: 45.8, 2014: 49.7, 2015: 50.8, 2016: 50.5, 2017: 49.2, 2018: 48.1, 2019: 39.4, 2020: 34.1, 2021: 37.3, 2022: 32.6, 2023: 29.4",Yes,2011,325,-284232.696400002,6705496.1001
1574,Unite façade,2011,11,40.3,365,single,"2010: 45.4, 2011: 40.3, 2012: 37.4, 2013: 37.7, 2014: 35.5, 2015: 36.5, 2016: 37.9, 2017: 37.6",No,2011,365,-287650.237,6702514.7953
1575,River Street facade 1,2011,12,35.7,367,single,"2010: 36.4, 2011: 35.7",No,2011,367,-287423.397300001,6702802.5617
1576,Great George Street lamppost,2011,11,43.7,370,single,"2010: 49.2, 2011: 43.7, 2012: 39.5, 2013: 39.4, 2014: 36.9, 2015: 37.7, 2016: 38.4, 2017: 37.5, 2018: 36.6, 2019: 30.1, 2021: 25, 2022: 31, 2023: 25.3",Yes,2011,370,-287244.854499999,6702918.0477
1577,Whitehall Rd/Easton Rd lamppost 4TZ,2011,11,58,405,single,"2010: 57.8, 2011: 58, 2012: 53.1, 2013: 55, 2014: 51.1, 2015: 53.1, 2016: 42.6, 2017: 50.4, 2018: 56.2, 2019: 48.5, 2020: 38.7, 2021: 40.4, 2022: 38, 2023: 33.5",Yes,2011,405,-285203.250999998,6703303.54
1578,Zetland Road junction,2011,12,51.1,160,single,"2010: 51.8, 2011: 51.1",No,2011,160,-288728.955899999,6704941.8143
1579,facade cotham girls school cheltenham rd,2011,12,40.8,410,single,"2010: 48.2, 2011: 40.8",No,2011,410,-288476.585499998,6704453.76829999
1580,North St/Dean Lane on roundabout sign,2011,12,39.6,420,single,"2010: 43.8, 2011: 39.6, 2012: 38.1, 2013: 38.9, 2014: 37.2, 2015: 36.7, 2016: 38.6, 2017: 33.3, 2018: 37.1, 2019: 30.4, 2020: 23.2, 2021: 25.6, 2022: 28.8, 2023: 23.7",Yes,2011,420,-289619.3453,6699765.1326
1581,18 Morton Street,2011,12,34.1,475,single,"2010: 35.9, 2011: 34.1",No,2011,475,-285465.463500001,6702599.4695
1582,Martial Arts West Street,2011,12,39.7,474,single,"2010: 45.1, 2011: 39.7, 2012: 37.9, 2013: 39.1, 2014: 35.8, 2015: 38.5, 2016: 38.7, 2017: 35.8, 2018: 31.9, 2019: 29.1, 2020: 22.9",No,2011,474,-290069.779300001,6698825.3103
1583,Jamiesons Autos,2011,12,47.4,472,single,"2010: 52.4, 2011: 47.4, 2012: 46.5, 2013: 48.2, 2014: 45.2, 2015: 40, 2016: 45.3, 2017: 41.6, 2018: 37.3, 2019: 33.7, 2020: 26.2, 2021: 28.7, 2022: 29, 2023: 25.8",Yes,2011,472,-289697.414900001,6699318.10499999
1584,Lamppost corner park avenue,2011,12,40.4,469,single,"2010: 46.2, 2011: 40.4, 2012: 39.4, 2013: 38.5, 2014: 35.8, 2015: 35.3, 2016: 39.2, 2017: 34.6, 2018: 36.2, 2019: 27.4, 2020: 23.4",No,2011,469,-287688.546599999,6699061.4821
1585,Millpond School play area,2011,11,32.6,462,single,"2010: 35.8, 2011: 32.6, 2012: 31.7, 2013: 32.9, 2014: 29.2, 2015: 30.4, 2016: 30.8, 2017: 34.6",No,2011,462,-286278.3464,6704320.2538
1586,Millpond School Fence,2011,11,35.9,461,single,"2010: 40.2, 2011: 35.9, 2012: 35.5, 2013: 37.2, 2014: 34.1, 2015: 33.2, 2016: 37, 2017: 30.4, 2018: 33.9, 2019: 26",No,2011,461,-286285.056400001,6704358.7642
1587,Cheltenham Road \ Station Road,2011,36,38,460,single,"2010: 39.1, 2011: 38, 2012: 26.6",No,2011,460,-288620.943,6704666.307
1588,Shiners Garage,2011,36,40.9,436,single,"2010: 44.7, 2011: 40.9, 2012: 39.6, 2013: 40.1, 2014: 38.2, 2015: 37.9, 2016: 47.7, 2017: 45.8, 2018: 50.6, 2019: 42, 2020: 29.2, 2021: 31.2, 2022: 30.6, 2023: 24.4",Yes,2011,436,-285257.7601,6702676.5771
1589,Wells Rd - Knowle shopping centre lamppost 41 (outside Miss Millies),2011,12,50.2,416,single,"2010: 56.2, 2011: 50.2",No,2011,416,-285549.1459,6698073.1698
1590,facade avonmouth road underpass - house to SE,2011,12,35.9,397,single,"2010: 38.4, 2011: 35.9, 2012: 34, 2013: 34.4, 2014: 28.5, 2015: 33, 2016: 33.8, 2017: 33.4",No,2011,397,-298837.552000001,6709445.287
1591,123 Newfoundland Street façade,2011,12,47.9,373,single,"2010: 53, 2011: 47.9, 2012: 44.9, 2013: 45.2, 2014: 41.6, 2015: 38.3, 2016: 39.5, 2017: 38.5, 2018: 35.7, 2019: 31.2, 2020: 23.9, 2021: 27.9, 2022: 27.4, 2023: 22.3",Yes,2011,373,-287293.0244,6703336.977
1592,Give Way sign  Chesterfield Rd \ Ashley Down Road St. Andrews,2011,11,45.3,311,single,"2010: 49.2, 2011: 45.3, 2012: 46.7, 2013: 49.5, 2014: 43.3, 2015: 44, 2016: 46.2, 2017: 46.4",No,2011,311,-287421.533,6705397.468
1593,Pritchard Street,2011,12,40.9,267,single,"2010: 39, 2011: 40.9",No,2011,267,-287798.579700001,6703035.7162
1594,Horsefair,2011,12,50.9,15,single,"2010: 54.7, 2011: 50.9, 2012: 49.5, 2013: 53.6, 2014: 48.6, 2015: 50.8, 2016: 51.2, 2017: 49.4, 2018: 47.5, 2019: 42.2, 2020: 28.2, 2021: 31.5, 2022: 31.3, 2023: 26.4",Yes,2011,15,-288015.146299999,6702866.89500001
1595,Galleries,2011,11,55.2,12,single,"2010: 58.2, 2011: 55.2, 2012: 50.8, 2013: 56.7, 2014: 51.3, 2015: 52.5, 2016: 52.8, 2017: 56.6, 2018: 57.5, 2019: 51.8, 2020: 41.9, 2021: 46.5, 2022: 50.2, 2023: 60.2",Yes,2011,12,-288255.149099998,6702424.7849
1596,Whitefriars,2011,12,56.1,11,single,"2010: 60.8, 2011: 56.1, 2012: 53.2, 2013: 56.3, 2014: 48.8, 2015: 51.4, 2016: 51.7, 2017: 49.2, 2018: 48.1, 2019: 41.1, 2020: 31.1, 2021: 35, 2022: 35.3, 2023: 29.6",Yes,2011,11,-288783.9428,6702630.9371
1597,Three Lamps,2011,12,59.8,4,single,"2010: 62.3, 2011: 59.8, 2012: 58.4, 2013: 60.6, 2014: 55.8, 2015: 53.3, 2016: 55.2, 2017: 52.7, 2018: 53.5, 2019: 41, 2020: 36.8, 2021: 38.9, 2022: 38.4, 2023: 29.3",Yes,2011,4,-287018.791299999,6700248.6473
1598,facade BRI main building,2011,9,48,424,single,"2010: 47.8, 2011: 48",No,2011,424,-288955.883000001,6702889.7861
1599,B.R.I.,2011,12,58,9,single,"2010: 65.4, 2011: 58, 2012: 52, 2013: 54, 2014: 49.3, 2015: 48, 2016: 48.8, 2017: 46.5, 2018: 44.7, 2019: 37.8, 2020: 31.7, 2021: 39.3, 2022: 36, 2023: 27.8",Yes,2011,9,-288920.5691,6702882.042
1600,Red Lion Knowle,2011,12,44.1,14,single,"2010: 47.9, 2011: 44.1, 2012: 43.2, 2013: 42.2, 2014: 40.4, 2015: 40.1, 2016: 42.3, 2017: 41.1, 2018: 47.6, 2019: 38.7, 2020: 32.4, 2021: 32.7, 2022: 30.3, 2023: 27",Yes,2011,14,-285439.279399999,6697740.0722
1601,Hillcrest,2011,12,20.3,18,single,"2010: 26.5, 2011: 20.3, 2012: 21.3, 2013: 22.3, 2014: 18.1, 2015: 17.8, 2016: 20.2, 2017: 18.4",No,2011,18,-285734.612300001,6697418.31580001
1602,rear 32 st marks grove,2011,8,34.1,477,single,"2010: 37.1, 2011: 34.1",No,2011,477,-285713.332899999,6704411.4159
1603,Avon Probation Service,2011,36,57.8,441,single,"2010: 58.7, 2011: 57.8, 2012: 55, 2013: 56.1, 2014: 50.2, 2015: 45.8, 2016: 45.1",No,2011,441,-287455.299400002,6703189.4825
1604,Parson Street School,2011,36,40.9,439,single,"2010: 41.9, 2011: 40.9, 2012: 40.9, 2013: 44.7, 2014: 42, 2015: 41, 2016: 43.6, 2017: 37.7, 2018: 37.7, 2019: 31.7, 2020: 25.4, 2021: 28.6, 2022: 27.2, 2023: 24",Yes,2011,439,-289982.853700001,6698188.6291
1605,A37 Junction w/ Airport Road,2011,36,47.7,438,single,"2010: 48, 2011: 47.7, 2012: 43.4, 2013: 43.5, 2014: 44, 2015: 43.1, 2016: 43.4, 2017: 43.2, 2018: 36.6, 2019: 31.8, 2020: 27.1, 2021: 29, 2022: 29.4, 2023: 25",Yes,2011,438,-285394.4734,6697329.4279
1606,Whitehall Rd lamppost 17 nr juction with Chalks Rd,2011,11,37.5,406,single,"2010: 48.1, 2011: 37.5, 2012: 36.5, 2013: 36.5, 2014: 34.9, 2015: 35.4, 2016: 36.2, 2017: 38.9, 2018: 38.5, 2019: 31, 2020: 26.6, 2021: 29.3, 2022: 29.6, 2023: 24.2",Yes,2011,406,-284362.788199998,6703411.148
1607,Lamb Street façade,2011,12,47.5,371,single,"2010: 57.9, 2011: 47.5, 2012: 47.5, 2013: 46.9, 2014: 42.8, 2015: 44.8, 2016: 42.7, 2017: 44.7, 2018: 42.2, 2019: 34.1, 2020: 25.8, 2021: 29.4, 2022: 29, 2023: 25.5",Yes,2011,371,-287182.1998,6702693.6362
1608,Broad Weir post development,2011,12,49.3,366,single,"2010: 53.4, 2011: 49.3",No,2011,366,-287874.608100001,6702522.6331
1609,St. Matthias House façade,2011,12,35.9,364,single,"2010: 40.6, 2011: 35.9",No,2011,364,-287638.4782,6702648.2254
1610,cycle sign lamppost,2011,12,32.6,479,single,"2010: 34.8, 2011: 32.6, 2012: 33.4, 2013: 33, 2014: 32.2, 2015: 31.5, 2016: 30.3, 2017: 30.1",No,2011,479,-283776.019200001,6698012.7976
1611,Economy Cars,2011,35,39.9,448,single,"2010: 40.6, 2011: 39.9, 2012: 37.6, 2013: 38.6",No,2011,448,-286244.401900001,6699949.6386
1612,facade BRI children's,2011,12,53.2,423,single,"2010: 53, 2011: 53.2, 2012: 50.9, 2013: 46.3, 2014: 41.8, 2015: 44.4, 2016: 43.5, 2017: 45, 2018: 42.3, 2019: 35.2, 2020: 27.3, 2021: 29.5, 2022: 29.1, 2023: 22.2",Yes,2011,423,-289088.9267,6702699.1308
1613,Bedminster Down Rd lamppost between Ashton Motors & Plough PH,2011,12,90.5,418,single,"2010: 92.9, 2011: 90.5, 2012: 81.8, 2013: 74, 2014: 67.7, 2015: 63.7, 2016: 69.3, 2017: 58.4, 2018: 55.7, 2019: 51.1, 2020: 40.2, 2021: 45.9, 2022: 44.1, 2023: 32.8",Yes,2011,418,-290472.0394,6698280.8812
1614,St John's Lane No 26 lamppost 15 (just past roundabout),2011,12,45.6,417,single,"2010: 51.3, 2011: 45.6, 2012: 44.1, 2013: 42.1, 2014: 40.8, 2015: 43.6, 2016: 43.4, 2017: 35.2, 2018: 36, 2019: 31, 2020: 26.3, 2021: 27.9, 2022: 27, 2023: 22.7",Yes,2011,417,-287442.494800001,6699543.5428
1615,Avonmouth Rd No 31 on facia,2011,12,34.9,398,single,"2010: 40.1, 2011: 34.9, 2012: 31.8, 2013: 34, 2014: 31.9, 2015: 30.1, 2016: 31.8, 2017: 31.2",No,2011,398,-298961.9342,6709542.1899
1616,St. Paul Street,2011,11,56.2,374,single,"2010: 56.2, 2011: 56.2, 2012: 46.8, 2013: 50.7, 2014: 51.8, 2015: 47.1, 2016: 47.2, 2017: 45.2, 2018: 47.8, 2019: 39.9, 2020: 29.9, 2021: 35, 2022: 33.7, 2023: 27.1",Yes,2011,374,-287672.081700001,6703046.3704
1617,Parson Street Bedminster Down Road,2011,12,75.5,242,single,"2010: 80.3, 2011: 75.5, 2012: 73.9, 2013: 75.1, 2014: 56.2, 2015: 61.7, 2016: 68.4, 2017: 56, 2018: 51.1, 2019: 41, 2020: 32.2, 2021: 34.5, 2022: 36.6, 2023: 29.8",Yes,2011,242,-290832.307999998,6697890.9376
1618,Parson St. A38 West,2011,12,47.3,240,single,"2010: 54.9, 2011: 47.3",No,2011,240,-290690.772700001,6698009.3253
1619,Parson Street School,2011,12,52.4,238,single,"2010: 54.7, 2011: 52.4",No,2011,238,-290041.064599998,6698062.9174
1620,Hotwells Road,2011,12,40.9,154,single,"2010: 54.7, 2011: 40.9, 2012: 40.3, 2013: 44.3, 2014: 38.5, 2015: 37.2, 2016: 39.6, 2017: 38.5, 2018: 36.2, 2019: 30, 2020: 22.1, 2021: 25.4, 2022: 26.1, 2023: 17.8",Yes,2011,154,-290714.2513,6701235.1364
1621,Greville Smyth Park,2011,12,28.1,99,single,"2010: 32.7, 2011: 28.1, 2012: 30, 2013: 33.1, 2014: 27.2, 2015: 28.7, 2016: 31.6, 2017: 28.5",No,2011,99,-291506.836100001,6699853.7061
1622,Blackboy Hill,2011,11,36.6,3,single,"2010: 46, 2011: 36.6, 2012: 37.7, 2013: 41.2, 2014: 36.3, 2015: 37.9, 2016: 37.6, 2017: 34.4, 2018: 34.4, 2019: 27.7, 2020: 28.7, 2021: 44.4, 2022: 38.8, 2023: 47.7",Yes,2011,3,-290988.520799998,6704714.203
1623,Colston Avenue,2011,12,78.8,2,single,"2010: 79.4, 2011: 78.8, 2012: 66.8, 2013: 68.7, 2014: 67.7, 2015: 69.2, 2016: 66.1, 2017: 63.1, 2018: 58.2, 2019: 53.7, 2020: 36.9, 2021: 40.1, 2022: 40.3, 2023: 39",Yes,2011,2,-289076.016199999,6702096.8274
1624,Cromwell Road,2011,11,48.9,159,single,"2010: 53.6, 2011: 48.9, 2012: 49.7, 2013: 49, 2014: 44.5, 2015: 44.1, 2016: 44.8, 2017: 42, 2018: 43.3, 2019: 35.8, 2020: 28.5, 2021: 31.9, 2022: 32.1, 2023: 28.9",Yes,2011,159,-288675.4309,6704665.8638
1625,Conham Vale,2011,12,21.5,19,single,"2010: 24.4, 2011: 21.5, 2012: 22, 2013: 27.2, 2014: 20.8, 2015: 19.7, 2016: 22.4, 2017: 21.3",No,2011,19,-282187.9498,6700722.276
1626,Newfoundland Way,2011,48,73.2,20,single,"2010: 79, 2011: 73.2, 2012: 74.7, 2013: 64.3, 2014: 65.3, 2015: 58.7, 2016: 55.5, 2017: 61.2, 2018: 50.1, 2019: 42.4",No,2011,20,-287579.599199999,6703103.3405
1627,Gloucester Road,2011,12,44.5,21,single,"2010: 50.1, 2011: 44.5, 2012: 43.1, 2013: 52, 2014: 50.4, 2015: 51.6, 2016: 50.2, 2017: 49.3, 2018: 46.4, 2019: 38.3, 2020: 33.4, 2021: 34.9, 2022: 34, 2023: 30.9",Yes,2011,21,-288453.715399999,6705789.2878
1628,Eastville Park,2011,11,19.2,81,single,"2010: 22.7, 2011: 19.2, 2012: 21, 2013: 18.2, 2014: 17.5, 2015: 17.9, 2016: 17, 2017: 18.8",No,2011,81,-284251.871800002,6705912.1702
1629,Bishop Road,2011,12,47.4,161,single,"2010: 52.9, 2011: 47.4, 2012: 41.6, 2013: 41.8, 2014: 41.3, 2015: 43.7, 2016: 41.7, 2017: 38.8, 2018: 38, 2019: 31.7, 2020: 25.3, 2021: 27.4, 2022: 26, 2023: 25.6",Yes,2011,161,-288271.7117,6706476.9617
1630,Joy Hill Hotwells,2011,12,40.2,255,single,"2010: 27.8, 2011: 40.2",No,2011,255,-291778.596500002,6701308.0612
1631,Lamppost   16 Ashley Road St. Pauls,2011,12,60.7,295,single,"2010: 58.8, 2011: 60.7, 2012: 57.8, 2013: 57.2, 2014: 58.6, 2015: 63.3, 2016: 55.7, 2017: 65.1, 2018: 59.6, 2019: 48.1, 2020: 37.2, 2021: 44.5, 2022: 41, 2023: 34",Yes,2011,295,-287033.8891,6704208.2574
1632,Lamppost     Cottrell Road \ Muller Road Horfield,2011,12,55.9,306,single,"2010: 51.6, 2011: 55.9",No,2011,306,-285179.065699998,6705799.0605
1633,Lamppost     Glenfrome Road \ Muller Road Horfield,2011,12,41.5,307,single,"2010: 46.6, 2011: 41.5, 2012: 39.5, 2013: 39.8, 2014: 38.4, 2015: 36.6, 2016: 37.4, 2017: 32.6, 2018: 37.3, 2019: 30.7, 2020: 24.6, 2021: 27.5, 2022: 26.8, 2023: 24.5",Yes,2011,307,-285709.989399999,6705846.3914
1634,Lamp post 48 230 Bath Road,2011,12,43.9,403,single,"2010: 46.5, 2011: 43.9, 2012: 43.6, 2013: 46.6, 2014: 39.2, 2015: 41.5, 2016: 37.5, 2017: 35.7, 2018: 35.6, 2019: 28.1, 2020: 23.4, 2021: 25.5, 2022: 25.5, 2023: 20.2",Yes,2011,403,-286047.601599999,6699976.871
1635,North St/Langton Park T junction,2011,12,41.2,422,single,"2010: 43.4, 2011: 41.2, 2012: 39.8, 2013: 39, 2014: 34.1, 2015: 35, 2016: 39.4, 2017: 36.5, 2018: 34.1, 2019: 27.4, 2020: 23.4",No,2011,422,-289793.435199998,6699704.2821
1636,North Street School fence,2011,12,30.2,465,single,"2010: 34.6, 2011: 30.2",No,2011,465,-291088.3686,6699995.3443
1637,Victoria Park Primary,2011,12,39.4,470,single,"2010: 43.3, 2011: 39.4, 2012: 39.6, 2013: 37.8, 2014: 35, 2015: 38.7, 2016: 39.4, 2017: 35.9, 2018: 37.9, 2019: 29.4, 2020: 25.1, 2021: 26.8, 2022: 28.3, 2023: 24.2",Yes,2011,470,-288113.070799999,6698870.223
1638,T shirt Shop W. Town Lane,2011,10,38.2,478,single,"2010: 42.9, 2011: 38.2, 2012: 36.4, 2013: 39.9, 2014: 35.8, 2015: 36.3, 2016: 36.7, 2017: 35.4, 2018: 36.5, 2019: 28.8, 2020: 23.5",No,2011,478,-283497.466600001,6698022.909
1639,Facade Haart Estate Agents 755 Fishponds Road Fishponds,2011,11,52.8,300,single,"2010: 47, 2011: 52.8, 2012: 49.9, 2013: 48.5, 2014: 42.4, 2015: 45.9, 2016: 48.1, 2017: 45.9, 2018: 41.1, 2019: 35.1, 2020: 28.9, 2021: 28.7, 2022: 27.5, 2023: 21.2",Yes,2011,300,-281520.386100002,6706769.7061
1640,façade of North Street near Myrtle Street,2011,12,28.5,468,single,"2010: 31.8, 2011: 28.5",No,2011,468,-290319.056299999,6699542.55479999
1641,lamppost sussex place,2011,11,56.5,407,single,"2010: 53.9, 2011: 56.5, 2012: 47.3, 2013: 47.1, 2014: 43.9, 2015: 43.1, 2016: 48.7, 2017: 44.6, 2018: 46.7, 2019: 37.3, 2020: 26.7, 2021: 30.2, 2022: 29.5, 2023: 24.8",Yes,2011,407,-287169.1943,6704295.5556
1642,River Street facade 2,2011,11,38.1,368,single,"2010: 43.1, 2011: 38.1",No,2011,368,-287320.195300002,6702922.267
1643,5102 façade,2011,10,47.4,363,single,"2010: 44.9, 2011: 47.4, 2012: 48, 2013: 44.3, 2014: 39.8, 2015: 39.2, 2016: 39.6, 2017: 38.5, 2018: 37.2, 2019: 34, 2020: 23.5, 2021: 26.8, 2022: 28, 2023: 23.8",Yes,2011,363,-288367.673999999,6703069.6832
1644,Facade   784 Muller Road Fishponds,2011,12,52.1,303,single,"2010: 55.4, 2011: 52.1, 2012: 48.5, 2013: 48.2, 2014: 43.5, 2015: 46.1, 2016: 46.2, 2017: 44, 2018: 43.8, 2019: 36.5, 2020: 29.2, 2021: 31.8, 2022: 31.2, 2023: 24.1",Yes,2011,303,-284712.723999999,6705600.1366
1645,Stapleton Road Heath Street,2011,11,48.2,261,single,"2010: 55.8, 2011: 48.2, 2012: 53, 2013: 55.8, 2014: 50.6, 2015: 51.3, 2016: 53.1, 2017: 52.4, 2018: 51, 2019: 41.5, 2020: 34.7, 2021: 39.1, 2022: 39.3, 2023: 32",Yes,2011,261,-285136.0777,6705418.5404
1646,Stapleton Road South,2011,12,52.8,260,single,"2010: 52.9, 2011: 52.8, 2012: 45.8, 2013: 46.5, 2014: 46.3, 2015: 45.6, 2016: 45.4, 2017: 42.6, 2018: 43.1, 2019: 36.2, 2020: 29.5, 2021: 33.2, 2022: 31.6, 2023: 26.5",Yes,2011,260,-285080.555500001,6705912.3053
1647,top of Brislington Hill,2011,12,56.3,175,single,"2010: 57.9, 2011: 56.3, 2012: 54.7, 2013: 55.3, 2014: 51.7, 2015: 52.9, 2016: 56.5, 2017: 54, 2018: 54.9, 2019: 44.6, 2020: 36.4, 2021: 41.4, 2022: 38.7, 2023: 30.4",Yes,2011,175,-283408.7324,6698148.8049
1648,Jacobs Wells road opp Clifton hill,2011,12,49.1,156,single,"2010: 56.1, 2011: 49.1, 2012: 45.8, 2013: 44.2, 2014: 38, 2015: 38.9, 2016: 41.2, 2017: 39.3, 2018: 36.2, 2019: 30.5, 2020: 20.7, 2021: 24.9, 2022: 25.9, 2023: 19.1",Yes,2011,156,-290548.391399998,6702095.8867
1649,Anchor Road,2011,11,66.4,147,single,"2010: 65.6, 2011: 66.4, 2012: 60.6, 2013: 60.2, 2014: 57, 2015: 60.1, 2016: 56.9, 2017: 61.5, 2018: 56.6, 2019: 50.9, 2020: 39.4, 2021: 43.3, 2022: 45.5, 2023: 39.5",Yes,2011,147,-289254.463399999,6701581.3445
1650,York Road,2011,12,66.5,125,single,"2010: 72.8, 2011: 66.5, 2012: 63, 2013: 59.6, 2014: 53.3, 2015: 52.9, 2016: 52.9, 2017: 56, 2018: 50.3, 2019: 45.2, 2020: 35.6, 2021: 35.8, 2022: 33.6, 2023: 24.3",Yes,2011,125,-288123.190699998,6700347.4006
1651,Victoria Street,2011,12,55.2,113,single,"2010: 53.9, 2011: 55.2, 2012: 51.8, 2013: 48.4, 2014: 48.8, 2015: 47.5, 2016: 45.5, 2017: 49.9, 2018: 40.5, 2019: 37.4, 2020: 29.9, 2021: 27.8, 2022: 32, 2023: 29.4",Yes,2011,113,-288062.701000001,6701599.0713
1652,Victoria Park,2011,12,19.9,105,single,"2010: 26, 2011: 19.9, 2012: 20.4, 2013: 21.2, 2014: 17.2, 2015: 18.2, 2016: 20.8, 2017: 19.1",No,2011,105,-288303.581700001,6699464.3751
1653,St. Andrew's Rd,2011,12,27.7,7,single,"2010: 30.2, 2011: 27.7, 2012: 27.9, 2013: 27.7, 2014: 28, 2015: 26.8, 2016: 28.6, 2017: 26",No,2011,7,-300245.121199999,6710417.5417
